tiempo;Promedio_ES;Promedio_Lecturas;Promedio_Grabaciones;Promedio_K_ES;Promedio_uti;Util_alta;Uni_util_alta;Tiempo_Service_Alto;Unit_Service_alta;Espacio_Disco_Utilizado
20:10;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
20:15;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
20:20;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
20:25;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
20:30;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
20:35;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
20:40;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
20:45;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
20:50;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
20:55;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
21:00;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
21:05;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
21:10;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
21:15;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
21:20;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
21:25;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
21:30;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
21:35;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
21:40;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
21:45;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
21:50;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
21:55;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
22:00;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
22:05;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
22:10;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
22:15;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
22:20;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
22:25;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
22:30;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
22:35;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
22:40;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
22:45;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
22:50;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
22:55;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
23:00;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
23:05;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
23:10;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
23:15;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
23:20;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
23:25;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
23:30;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
23:35;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
23:40;1;0;0.9;12;0;0;7;0.0008;3;824.397
23:45;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
23:50;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
23:55;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
00:00;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
00:05;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
00:10;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
00:15;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
00:20;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
00:25;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
00:30;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
00:35;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
00:40;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
00:45;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
00:50;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
00:55;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
01:00;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
01:05;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
01:10;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
01:15;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
01:20;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
01:25;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
01:30;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
01:35;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
01:40;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
01:45;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
01:50;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
01:55;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
02:00;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
02:05;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
02:10;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
02:15;2.6;0.6;2;9;0;0;7;0.001;3;824.573
02:20;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
02:25;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
02:30;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
02:35;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
02:40;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
02:45;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
02:50;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
02:55;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
03:00;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
03:05;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
03:10;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
03:15;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
03:20;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
03:25;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
03:30;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
03:35;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
03:40;2;0;2;7.2;0;0;7;0.0004;1;824.515
03:45;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
03:50;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
03:55;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
04:00;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
04:05;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
04:10;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
04:15;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
04:20;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
04:25;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
04:30;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
04:35;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
04:40;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
04:45;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
04:50;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
04:55;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
05:00;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
05:05;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
05:10;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
05:15;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
05:20;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
05:25;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
05:30;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
05:35;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
05:40;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
05:45;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
05:50;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
05:55;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
06:00;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
06:05;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
06:10;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
06:15;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
06:20;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
06:25;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
06:30;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
06:35;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
06:40;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
06:45;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
 02:15:18;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
06:50;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
06:55;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
07:00;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
07:05;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
07:10;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
07:15;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
07:20;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
07:25;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
07:30;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
07:35;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
07:40;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
07:45;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
07:50;643;516.5;126.5;6.6;17.4;35.3;7;0.0037;7;823.903
07:55;14.7;3.4;11.2;7.3;0.2;0.3;7;0.0019;3;823.857
08:00;39.3;0.3;38.9;5.1;0;0;7;0.0001;1;823.858
08:05;24.4;0.2;24.1;4.8;0;0;7;0.0001;2;823.859
08:10;34.1;0.1;34;4.4;0;0;7;0;7;823.862
08:15;19.5;3.2;16.2;5.8;0.1;0.1;7;0.0009;1;823.929
08:20;41.6;2.6;39;5.6;0.1;0.2;7;0.0005;1;823.924
08:25;9.3;0.3;8.9;6.1;0;0;7;0.0004;2;823.927
08:30;8.6;0.1;8.5;6.4;0;0;7;0.0001;6;823.873
08:35;19.2;0.6;18.6;4.9;0;0;7;0.0005;1;823.875
08:40;3;0.3;2.7;9.1;0;0;7;0.0009;1;823.874
08:45;31.7;0.1;31.6;4.4;0;0;7;0;7;823.875
08:50;17.8;0.2;17.5;4.7;0;0;7;0.0002;1;823.88
08:55;16;0.1;15.8;4.9;0;0;7;0.0001;2;823.881
09:00;14.3;0.4;13.9;5.4;0;0;7;0.0003;6;823.885
09:05;708.1;705.8;2.2;6.7;23.1;34.8;7;0.0034;7;823.89
09:10;434;426;8;7.5;12.7;19.9;7;0.0025;7;824.026
09:15;22.2;9.1;13.1;12;0.3;0.6;7;0.0017;7;824.091
09:20;4.6;0.3;4.3;13;0;0;7;0.0004;7;824.091
09:25;30.4;1.3;29;5.9;0;0;7;0.0001;7;824.088
09:30;6.7;0.6;6;6.6;0;0;7;0.0007;1;824.032
09:35;16.5;1.1;15.4;7.6;0;0;7;0.0004;6;824.036
09:40;3;0.3;2.6;8.7;0;0;7;0.0007;7;824.039
09:45;1.1;0.1;1;11.3;0;0;7;0.0009;2;824.04
09:50;13.1;0;13.1;5.4;0;0;7;0.0001;3;824.041
09:55;2.1;0.2;1.9;10.2;0;0;7;0.0006;6;824.045
10:00;27.4;0.2;27.2;4.7;0;0;7;0.0001;4;824.046
10:05;17.6;0;17.5;5;0;0;7;0;7;824.049
10:10;14.9;0.6;14.3;5.2;0;0;7;0.0002;7;824.051
10:15;21.4;1.4;20;5.3;0;0;7;0.0004;1;824.119
10:20;2.8;0.5;2.2;11.4;0;0;7;0.0016;1;824.122
10:25;9.3;0;9.2;5.1;0;0;7;0.0001;4;824.116
10:30;3;0.1;2.8;8.9;0;0;7;0.0003;7;824.06
10:35;12.2;0;12.1;5;0;0;7;0;7;824.063
10:40;8;0;7.9;6.2;0;0;7;0.0001;6;824.064
10:45;6.6;0.1;6.5;5.8;0;0;7;0.0002;7;824.067
10:50;23.5;0.1;23.4;4.6;0;0;7;0;7;824.069
10:55;4.7;3.5;1.2;18.6;0.1;0.2;7;0.0037;7;824.073
11:00;14.1;0.7;13.4;5.9;0;0;7;0.0006;1;824.077
11:05;11.5;0.1;11.4;5.1;0;0;7;0.0001;4;824.079
11:10;5.4;0.5;4.9;6.5;0;0;7;0.0006;1;824.069
11:15;7.6;1.5;6;7.5;0;0;7;0.0008;1;824.135
11:20;9.6;0.1;9.5;5.1;0;0;7;0.0001;7;824.147
11:25;1.4;0.1;1.3;10.6;0;0;7;0.0014;6;824.141
11:30;7.1;0.1;7;5.4;0;0;7;0.0003;1;824.141
11:35;12.3;0.4;11.8;6.1;0;0;7;0.0003;1;824.085
11:40;4.1;0.3;3.8;6.6;0;0;7;0.0005;1;824.085
11:45;11.8;1.4;10.3;8.5;0;0;7;0.0004;6;824.087
11:50;1.7;0;1.7;16.2;0;0;7;0.0003;7;824.088
11:55;1.7;0.5;1.1;10;0;0;7;0.0017;1;824.091
12:00;15.6;0.1;15.4;4.8;0;0;7;0.0001;4;824.093
12:05;2.3;0.5;1.7;9.8;0;0;7;0.0013;1;824.094
12:10;4.3;0.1;4.1;5.9;0;0;7;0.0004;1;824.097
12:15;9.4;1.3;8;6.6;0;0;7;0.0006;4;824.162
12:20;1.5;0.1;1.3;10;0;0;7;0.0008;6;824.164
12:25;8.7;0.1;8.6;5.3;0;0;7;0.0001;5;824.159
12:30;1.4;0.1;1.2;11.4;0;0;7;0.0014;5;824.164
12:35;15.2;1.4;13.8;8.2;0;0.1;5;0.0005;5;824.081
12:40;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
12:45;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
12:50;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
12:55;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
13:00;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
13:05;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
13:10;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
13:15;7;1;5.9;6;0;0;7;0.0005;4;824.186
13:20;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
13:25;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
13:30;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
13:35;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
13:40;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
13:45;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
13:50;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
13:55;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
14:00;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
14:05;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
14:10;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
14:15;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
14:20;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
14:25;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
14:30;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
14:35;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
14:40;16;0;15.9;5.2;0;0;7;0;7;824.15
14:45;1;0;0.9;11;0;0;7;0.0014;6;824.152
14:50;11.1;0;11.1;4.8;0;0;7;0;7;824.152
14:55;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
15:00;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
15:05;8.9;0;8.8;5.1;0;0;7;0;7;824.148
15:10;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
15:15;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
15:20;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
15:25;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
15:30;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
15:35;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
15:40;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
15:45;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
15:50;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
15:55;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
16:00;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
16:05;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
16:10;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
16:15;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
16:20;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
16:25;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
16:30;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
16:35;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
16:40;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
16:45;7;0;6.9;6;0;0;7;0.0002;4;824.227
16:50;8.9;0;8.9;4.9;0;0;7;0.0001;4;824.228
16:55;5.6;0.1;5.5;5.7;0;0;7;0.0003;4;824.229
17:00;8.9;0.1;8.8;5.3;0;0;7;0.0003;3;824.239
17:05;1.9;0.1;1.8;8.7;0;0;7;0.0008;7;824.243
17:10;5.1;0.1;5;6;0;0;7;0.0007;3;824.244
17:15;5;0.2;4.7;6.4;0;0;7;0.0002;2;824.245
17:20;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
17:25;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
17:30;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
17:35;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
17:40;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
17:45;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
17:50;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
17:55;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
18:00;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
18:05;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
18:10;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
18:15;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
18:20;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
18:25;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
18:30;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
18:35;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
18:40;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
18:45;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
18:50;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
18:55;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
19:00;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
19:05;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
19:10;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
19:15;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
19:20;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
19:25;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
19:30;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
19:35;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
19:40;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
19:45;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
19:50;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
19:55;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
20:00;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
20:05;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
20:10;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
20:15;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
20:20;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
20:25;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
20:30;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
20:35;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
20:40;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
20:45;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
20:50;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
20:55;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
21:00;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
21:05;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
21:10;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
21:15;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
21:20;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
21:25;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
21:30;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
21:35;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
21:40;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
21:45;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
21:50;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
21:55;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
22:00;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
22:05;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
22:10;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
22:15;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
22:20;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
22:25;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
22:30;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
22:35;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
22:40;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
22:45;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
22:50;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
22:55;1;0;0.9;12;0;0;7;0.0008;3;824.397
23:00;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
23:05;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
23:10;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
23:15;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
23:20;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
23:25;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
23:30;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
23:35;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
23:40;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
23:45;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
23:50;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
23:55;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
00:00;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
00:05;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
00:10;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
00:15;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
00:20;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
00:25;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
00:30;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
00:35;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
00:40;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
00:45;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
00:50;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
00:55;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
01:00;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
01:05;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
01:10;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
01:15;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
01:20;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
01:25;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
01:30;2.6;0.6;2;9;0;0;7;0.001;3;824.573
01:35;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
01:40;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
01:45;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
01:50;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
01:55;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
02:00;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
02:05;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
02:10;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
02:15;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
02:20;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
02:25;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
02:30;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
02:35;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
02:40;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
02:45;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
02:50;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
02:55;2;0;2;7.2;0;0;7;0.0004;1;824.515
03:00;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
03:05;963.8;705;258.8;4.5;33.1;74.2;7;0.0035;7;823.811
03:10;974.6;714.6;259.9;4.5;32.8;72.9;7;0.0035;3;823.834
